country,admin_1,admin_2,product,planting_year,harvest_year,area,production,yield
Nigeria,Gombe,none,Cowpea,2002,2002,134000.0,32600.0,0.2432835820895522
Nigeria,Gombe,none,Cowpea,2003,2003,141000.0,35000.0,0.2482269503546099
Nigeria,Gombe,none,Cowpea,2004,2004,126900.0,43000.0,0.338849487785658
Nigeria,Gombe,none,Cowpea,2006,2006,132600.0,43300.0,0.3265460030165912
Nigeria,Gombe,none,Cowpea,2007,2007,135200.0,37600.0,0.2781065088757396
Nigeria,Gombe,none,Cowpea,2008,2008,137020.0,77010.0,0.5620347394540943
Nigeria,Gombe,none,Cowpea,2009,2009,142220.0,82480.0,0.579946561665026
Nigeria,Gombe,none,Cowpea,2010,2010,142340.0,82530.0,0.5798089082478572
Nigeria,Gombe,none,Cowpea,2011,2011,191800.0,83535.0,0.4355318039624609
Nigeria,Gombe,none,Cowpea,2012,2012,192480.0,84760.0,0.4403574397339983
Nigeria,Gombe,none,Cowpea,2013,2013,99860.0,86300.0,0.8642098938513919
Nigeria,Gombe,none,Cowpea,2014,2014,192900.0,229900.0,1.1918092275790566
Nigeria,Gombe,none,Cowpea,2015,2015,192900.0,240920.0,1.2489372731985484
Nigeria,Gombe,none,Cowpea,2016,2016,279870.0,258180.0,0.9224997320184372
Nigeria,Gombe,none,Cowpea,2017,2017,287830.0,264490.0,0.9189104679845742
Nigeria,Gombe,none,Cowpea,2018,2018,318890.0,304130.0,0.9537144469879896
Nigeria,Gombe,none,Cowpea,2019,2019,314150.0,299300.0,0.9527295877765398
Nigeria,Gombe,none,Cowpea,2020,2020,317860.0,294550.0,0.9266658277228969
Nigeria,Gombe,none,Cowpea,2021,2021,323930.0,300260.0,0.9269286574259872
Nigeria,Gombe,none,Cowpea,2022,2022,320198.3,273098.92,0.8529055900671553
Nigeria,Gombe,none,Cowpea,2023,2023,322807.92,290665.72,0.9004293327127785
Nigeria,Gombe,none,Groundnuts (In Shell),1999,1999,25350.0,28200.0,1.1124260355029585
Nigeria,Gombe,none,Groundnuts (In Shell),2000,2000,30000.0,32000.0,1.0666666666666669
Nigeria,Gombe,none,Groundnuts (In Shell),2001,2001,30680.0,32600.0,1.0625814863102998
Nigeria,Gombe,none,Groundnuts (In Shell),2002,2002,30680.0,32600.0,1.0625814863102998
Nigeria,Gombe,none,Groundnuts (In Shell),2003,2003,31160.0,35000.0,1.123234916559692
Nigeria,Gombe,none,Groundnuts (In Shell),2004,2004,30680.0,43000.0,1.4015645371577574
Nigeria,Gombe,none,Groundnuts (In Shell),2005,2005,30900.0,43000.0,1.3915857605177993
Nigeria,Gombe,none,Groundnuts (In Shell),2006,2006,32600.0,43300.0,1.3282208588957056
Nigeria,Gombe,none,Groundnuts (In Shell),2007,2007,30060.0,37600.0,1.2508316699933466
Nigeria,Gombe,none,Groundnuts (In Shell),2008,2008,30700.0,37670.0,1.2270358306188924
Nigeria,Gombe,none,Groundnuts (In Shell),2009,2009,37250.0,49300.0,1.323489932885906
Nigeria,Gombe,none,Groundnuts (In Shell),2010,2010,37300.0,49260.0,1.3206434316353888
Nigeria,Gombe,none,Groundnuts (In Shell),2011,2011,37420.0,49267.0,1.3165954035275254
Nigeria,Gombe,none,Groundnuts (In Shell),2012,2012,37490.0,49282.0,1.314537209922646
Nigeria,Gombe,none,Groundnuts (In Shell),2013,2013,37660.0,49300.0,1.3090812533191716
Nigeria,Gombe,none,Groundnuts (In Shell),2014,2014,37800.0,51800.0,1.3703703703703705
Nigeria,Gombe,none,Groundnuts (In Shell),2015,2015,38210.0,56460.0,1.4776236587280815
Nigeria,Gombe,none,Groundnuts (In Shell),2016,2016,108000.0,126660.0,1.1727777777777777
Nigeria,Gombe,none,Groundnuts (In Shell),2017,2017,114050.0,130710.0,1.1460762823323103
Nigeria,Gombe,none,Groundnuts (In Shell),2018,2018,119750.0,134640.0,1.1243423799582464
Nigeria,Gombe,none,Groundnuts (In Shell),2019,2019,121900.0,135680.0,1.1130434782608696
Nigeria,Gombe,none,Groundnuts (In Shell),2020,2020,124130.0,136720.0,1.101425924434061
Nigeria,Gombe,none,Groundnuts (In Shell),2021,2021,124700.0,138830.0,1.1133119486768244
Nigeria,Gombe,none,Groundnuts (In Shell),2022,2022,143880.06,149012.09,1.0356688063655242
Nigeria,Gombe,none,Groundnuts (In Shell),2023,2023,145606.62,156812.05,1.07695687187849
Nigeria,Gombe,none,Maize,1999,1999,149320.0,166600.0,1.1157246182694884
Nigeria,Gombe,none,Maize,2000,2000,107470.0,107800.0,1.0030706243602865
Nigeria,Gombe,none,Maize,2001,2001,108580.0,112800.0,1.0388653527353104
Nigeria,Gombe,none,Maize,2002,2002,108580.0,115800.0,1.0664947504144409
Nigeria,Gombe,none,Maize,2003,2003,103320.0,112600.0,1.0898180410375533
Nigeria,Gombe,none,Maize,2004,2004,106000.0,110800.0,1.0452830188679243
Nigeria,Gombe,none,Maize,2005,2005,166440.0,174500.0,1.0484258591684692
Nigeria,Gombe,none,Maize,2006,2006,157570.0,178200.0,1.130925937678492
Nigeria,Gombe,none,Maize,2007,2007,131420.0,169900.0,1.2928017044589863
Nigeria,Gombe,none,Maize,2008,2008,135080.0,171060.0,1.2663606751554637
Nigeria,Gombe,none,Maize,2009,2009,143660.0,191700.0,1.334400668244466
Nigeria,Gombe,none,Maize,2010,2010,142680.0,190770.0,1.3370479394449115
Nigeria,Gombe,none,Maize,2011,2011,98700.0,203000.0,2.0567375886524824
Nigeria,Gombe,none,Maize,2012,2012,99700.0,209440.0,2.100702106318957
Nigeria,Gombe,none,Maize,2013,2013,179760.0,262700.0,1.461392968402314
Nigeria,Gombe,none,Maize,2014,2014,173200.0,343600.0,1.983833718244804
Nigeria,Gombe,none,Maize,2015,2015,169810.0,277550.0,1.6344738236852954
Nigeria,Gombe,none,Maize,2016,2016,305400.0,529360.0,1.7333333333333334
Nigeria,Gombe,none,Maize,2017,2017,313040.0,596040.0,1.904037822642474
Nigeria,Gombe,none,Maize,2018,2018,381910.0,715190.0,1.8726663350003927
Nigeria,Gombe,none,Maize,2019,2019,369480.0,675610.0,1.828542816931904
Nigeria,Gombe,none,Maize,2020,2020,357200.0,638210.0,1.7867021276595745
Nigeria,Gombe,none,Maize,2021,2021,375610.0,648790.0,1.7272969303266683
Nigeria,Gombe,none,Maize,2022,2022,372641.54,657973.33,1.7657004369400149
Nigeria,Gombe,none,Maize,2023,2023,311766.82,561630.44,1.8014439124727888
Nigeria,Gombe,none,Millet,1999,1999,228300.0,245400.0,1.0749014454664914
Nigeria,Gombe,none,Millet,2000,2000,180430.0,200000.0,1.1084631158898188
Nigeria,Gombe,none,Millet,2001,2001,184000.0,220000.0,1.1956521739130437
Nigeria,Gombe,none,Millet,2002,2002,184000.0,220000.0,1.1956521739130437
Nigeria,Gombe,none,Millet,2003,2003,180390.0,230700.0,1.2788957259271578
Nigeria,Gombe,none,Millet,2004,2004,177820.0,230000.0,1.2934428073332584
Nigeria,Gombe,none,Millet,2005,2005,176750.0,229800.0,1.3001414427157
Nigeria,Gombe,none,Millet,2006,2006,176950.0,230000.0,1.2998022040124328
Nigeria,Gombe,none,Millet,2007,2007,100010.0,120900.0,1.2088791120887912
Nigeria,Gombe,none,Millet,2008,2008,110300.0,130000.0,1.1786038077969174
Nigeria,Gombe,none,Millet,2009,2009,105050.0,140400.0,1.3365064255116612
Nigeria,Gombe,none,Millet,2010,2010,198790.0,77510.0,0.389908949142311
Nigeria,Gombe,none,Millet,2011,2011,137490.0,72590.0,0.5279656702305622
Nigeria,Gombe,none,Millet,2012,2012,137820.0,72600.0,0.5267740531127557
Nigeria,Gombe,none,Millet,2013,2013,71110.0,72600.0,1.0209534523976938
Nigeria,Gombe,none,Millet,2014,2014,119400.0,103600.0,0.8676716917922948
Nigeria,Gombe,none,Millet,2015,2015,129310.0,102670.0,0.793983450622535
Nigeria,Gombe,none,Millet,2016,2016,108680.0,102660.0,0.944608023555392
Nigeria,Gombe,none,Millet,2017,2017,111120.0,105620.0,0.9505039596832252
Nigeria,Gombe,none,Millet,2018,2018,116670.0,113010.0,0.9686294677294934
Nigeria,Gombe,none,Millet,2019,2019,118900.0,116320.0,0.9783010933557612
Nigeria,Gombe,none,Millet,2020,2020,121210.0,117320.0,0.9679069383714216
Nigeria,Gombe,none,Millet,2021,2021,123030.0,118730.0,0.965049174997968
Nigeria,Gombe,none,Millet,2022,2022,142876.03,124826.09,0.8736671224697382
Nigeria,Gombe,none,Millet,2023,2023,109128.71,99608.26,0.9127594379151004
Nigeria,Gombe,none,Okras,2010,2010,1540.0,4990.0,3.24025974025974
Nigeria,Gombe,none,Okras,2011,2011,3600.0,4982.0,1.383888888888889
Nigeria,Gombe,none,Okras,2012,2012,3520.0,4821.0,1.3696022727272728
Nigeria,Gombe,none,Okras,2014,2014,23600.0,32400.0,1.3728813559322033
Nigeria,Gombe,none,Okras,2015,2015,23800.0,35810.0,1.5046218487394958
Nigeria,Gombe,none,Okras,2016,2016,27700.0,23200.0,0.8375451263537906
Nigeria,Gombe,none,Okras,2017,2017,33200.0,25300.0,0.7620481927710844
Nigeria,Gombe,none,Okras,2018,2018,33400.0,25400.0,0.7604790419161677
Nigeria,Gombe,none,Okras,2019,2019,33900.0,25750.0,0.7595870206489675
Nigeria,Gombe,none,Okras,2020,2020,34420.0,26110.0,0.7585705984892505
Nigeria,Gombe,none,Okras,2021,2021,34600.0,26640.0,0.7699421965317919
Nigeria,Gombe,none,Onions,2010,2010,31140.0,51000.0,1.6377649325626205
Nigeria,Gombe,none,Onions,2011,2011,36530.0,49800.0,1.3632630714481249
Nigeria,Gombe,none,Onions,2012,2012,37900.0,26150.0,0.6899736147757256
Nigeria,Gombe,none,Onions,2014,2014,37300.0,109200.0,2.927613941018767
Nigeria,Gombe,none,Onions,2015,2015,38950.0,126270.0,3.2418485237483954
Nigeria,Gombe,none,Onions,2016,2016,47100.0,82900.0,1.7600849256900213
Nigeria,Gombe,none,Onions,2017,2017,47600.0,86900.0,1.8256302521008403
Nigeria,Gombe,none,Onions,2018,2018,48580.0,88680.0,1.825442568958419
Nigeria,Gombe,none,Onions,2019,2019,50140.0,89840.0,1.7917830075787795
Nigeria,Gombe,none,Onions,2020,2020,51780.0,91040.0,1.7582078022402472
Nigeria,Gombe,none,Onions,2021,2021,52820.0,92280.0,1.7470655054903446
Nigeria,Gombe,none,Rice,1999,1999,48940.0,85700.0,1.7511238250919494
Nigeria,Gombe,none,Rice,2000,2000,42000.0,80000.0,1.9047619047619049
Nigeria,Gombe,none,Rice,2001,2001,39520.0,79400.0,2.0091093117408905
Nigeria,Gombe,none,Rice,2002,2002,39520.0,79400.0,2.0091093117408905
Nigeria,Gombe,none,Rice,2003,2003,40120.0,83000.0,2.068793619142572
Nigeria,Gombe,none,Rice,2004,2004,38110.0,82000.0,2.1516662293361324
Nigeria,Gombe,none,Rice,2005,2005,38110.0,88000.0,2.309105221726581
Nigeria,Gombe,none,Rice,2006,2006,39760.0,86900.0,2.185613682092556
Nigeria,Gombe,none,Rice,2007,2007,39760.0,88000.0,2.2132796780684103
Nigeria,Gombe,none,Rice,2008,2008,171060.0,90010.0,0.5261896410616158
Nigeria,Gombe,none,Rice,2009,2009,44250.0,90340.0,2.0415819209039547
Nigeria,Gombe,none,Rice,2010,2010,47540.0,90460.0,1.902818679007152
Nigeria,Gombe,none,Rice,2011,2011,48600.0,92600.0,1.9053497942386832
Nigeria,Gombe,none,Rice,2012,2012,50840.0,99980.0,1.9665617623918168
Nigeria,Gombe,none,Rice,2013,2013,55650.0,120300.0,2.161725067385445
Nigeria,Gombe,none,Rice,2014,2014,83700.0,236100.0,2.8207885304659497
Nigeria,Gombe,none,Rice,2015,2015,88980.0,283720.0,3.1885817037536524
Nigeria,Gombe,none,Rice,2016,2016,99740.0,165760.0,1.6619209945859237
Nigeria,Gombe,none,Rice,2017,2017,102260.0,174080.0,1.7023274007432037
Nigeria,Gombe,none,Rice,2018,2018,124750.0,208890.0,1.6744689378757516
Nigeria,Gombe,none,Rice,2019,2019,135510.0,211490.0,1.560696627555162
Nigeria,Gombe,none,Rice,2020,2020,147430.0,209840.0,1.4233195414773112
Nigeria,Gombe,none,Rice,2021,2021,157010.0,215080.0,1.3698490542003694
Nigeria,Gombe,none,Rice,2022,2022,177362.48,233178.36,1.3146994787172572
Nigeria,Gombe,none,Rice,2023,2023,179934.23,241827.29,1.343976018348482
Nigeria,Gombe,none,Sesame Seed,2003,2003,50390.0,1600.0,1.528301886792453
Nigeria,Gombe,none,Sesame Seed,2004,2004,50390.0,1700.0,1.528301886792453
Nigeria,Gombe,none,Sesame Seed,2005,2005,50390.0,1800.0,1.528301886792453
Nigeria,Gombe,none,Sesame Seed,2006,2006,50390.0,1700.0,1.528301886792453
Nigeria,Gombe,none,Sesame Seed,2007,2007,50390.0,900.0,1.528301886792453
Nigeria,Gombe,none,Sesame Seed,2008,2008,50390.0,900.0,1.528301886792453
Nigeria,Gombe,none,Sesame Seed,2009,2009,50390.0,950.0,1.528301886792453
Nigeria,Gombe,none,Sesame Seed,2010,2010,1110.0,860.0,0.7747747747747747
Nigeria,Gombe,none,Sesame Seed,2011,2011,1110.0,869.0,0.7828828828828829
Nigeria,Gombe,none,Sesame Seed,2012,2012,1110.0,1938.0,1.745945945945946
Nigeria,Gombe,none,Sesame Seed,2013,2013,10110.0,12100.0,1.1968348170128589
Nigeria,Gombe,none,Sesame Seed,2014,2014,20100.0,8300.0,0.4129353233830846
Nigeria,Gombe,none,Sesame Seed,2015,2015,21190.0,9300.0,0.438886267107126
Nigeria,Gombe,none,Sesame Seed,2016,2016,22720.0,7070.0,0.3111795774647887
Nigeria,Gombe,none,Sesame Seed,2017,2017,25850.0,7940.0,0.3071566731141199
Nigeria,Gombe,none,Sesame Seed,2018,2018,31600.0,9920.0,0.3139240506329114
Nigeria,Gombe,none,Sesame Seed,2019,2019,34540.0,10310.0,0.2984944991314418
Nigeria,Gombe,none,Sesame Seed,2020,2020,37820.0,10720.0,0.2834479111581174
Nigeria,Gombe,none,Sesame Seed,2021,2021,38010.0,10750.0,0.2828203104446198
Nigeria,Gombe,none,Sorghum,1999,1999,155800.0,146700.0,0.941591784338896
Nigeria,Gombe,none,Sorghum,2000,2000,132000.0,120000.0,0.9090909090909092
Nigeria,Gombe,none,Sorghum,2001,2001,141240.0,134400.0,0.951571792693288
Nigeria,Gombe,none,Sorghum,2002,2002,141240.0,134400.0,0.951571792693288
Nigeria,Gombe,none,Sorghum,2003,2003,143000.0,138000.0,0.965034965034965
Nigeria,Gombe,none,Sorghum,2004,2004,132990.0,141600.0,1.0647417099030003
Nigeria,Gombe,none,Sorghum,2005,2005,139000.0,142000.0,1.0215827338129495
Nigeria,Gombe,none,Sorghum,2006,2006,140280.0,146700.0,1.0457656116338752
Nigeria,Gombe,none,Sorghum,2007,2007,139820.0,141200.0,1.0098698326419682
Nigeria,Gombe,none,Sorghum,2008,2008,140090.0,141230.0,1.008137625811978
Nigeria,Gombe,none,Sorghum,2009,2009,145640.0,145150.0,0.9966355396868992
Nigeria,Gombe,none,Sorghum,2010,2010,140660.0,245530.0,1.7455566614531497
Nigeria,Gombe,none,Sorghum,2011,2011,142720.0,159810.0,1.1197449551569507
Nigeria,Gombe,none,Sorghum,2012,2012,144190.0,154720.0,1.0730286427630211
Nigeria,Gombe,none,Sorghum,2013,2013,145260.0,182400.0,1.2556794712928545
Nigeria,Gombe,none,Sorghum,2014,2014,245200.0,349700.0,1.4261827079934748
Nigeria,Gombe,none,Sorghum,2015,2015,255100.0,278860.0,1.093139945119561
Nigeria,Gombe,none,Sorghum,2016,2016,299000.0,304220.0,1.0174581939799332
Nigeria,Gombe,none,Sorghum,2017,2017,325910.0,314870.0,0.9661256175017644
Nigeria,Gombe,none,Sorghum,2018,2018,342210.0,330610.0,0.9661026854855206
Nigeria,Gombe,none,Sorghum,2019,2019,339060.0,327740.0,0.9666135787176312
Nigeria,Gombe,none,Sorghum,2020,2020,335900.0,324900.0,0.9672521583804704
Nigeria,Gombe,none,Sorghum,2021,2021,336500.0,331300.0,0.9845468053491828
Nigeria,Gombe,none,Sorghum,2022,2022,318731.28,346208.15,1.0862070079849082
Nigeria,Gombe,none,Sorghum,2023,2023,289234.95,325619.26,1.1257949981494284
Nigeria,Gombe,none,Soybean,1999,1999,900.0,83080.0,1.528301886792453
Nigeria,Gombe,none,Soybean,2000,2000,920.0,100.0,0.108695652173913
Nigeria,Gombe,none,Soybean,2001,2001,1000.0,83080.0,1.528301886792453
Nigeria,Gombe,none,Soybean,2002,2002,1000.0,100.0,0.1
Nigeria,Gombe,none,Soybean,2003,2003,1000.0,100.0,0.1
Nigeria,Gombe,none,Soybean,2004,2004,1200.0,100.0,0.0833333333333333
Nigeria,Gombe,none,Soybean,2005,2005,1100.0,100.0,0.0909090909090909
Nigeria,Gombe,none,Soybean,2006,2006,1200.0,100.0,0.0833333333333333
Nigeria,Gombe,none,Soybean,2007,2007,1200.0,100.0,0.0833333333333333
Nigeria,Gombe,none,Soybean,2009,2009,150.0,90.0,0.6
Nigeria,Gombe,none,Soybean,2010,2010,9970.0,100.0,0.0100300902708124
Nigeria,Gombe,none,Soybean,2011,2011,10070.0,100.0,0.009930486593843
Nigeria,Gombe,none,Soybean,2012,2012,11070.0,100.0,0.00903342366757
Nigeria,Gombe,none,Soybean,2013,2013,15490.0,2400.0,0.1549386701097482
Nigeria,Gombe,none,Soybean,2014,2014,28100.0,34500.0,1.2277580071174377
Nigeria,Gombe,none,Soybean,2015,2015,34420.0,37020.0,1.0755374782103428
Nigeria,Gombe,none,Soybean,2016,2016,58980.0,50800.0,0.8613089182773822
Nigeria,Gombe,none,Soybean,2017,2017,60880.0,52590.0,0.8638304862023654
Nigeria,Gombe,none,Soybean,2018,2018,66770.0,57680.0,0.8638610154260895
Nigeria,Gombe,none,Soybean,2019,2019,68090.0,57960.0,0.851226318108386
Nigeria,Gombe,none,Soybean,2020,2020,69460.0,58240.0,0.8384681831269796
Nigeria,Gombe,none,Soybean,2021,2021,71880.0,59700.0,0.830550918196995
Nigeria,Gombe,none,Sweet Potatoes,2003,2003,50390.0,35000.0,1.528301886792453
Nigeria,Gombe,none,Sweet Potatoes,2004,2004,50390.0,35000.0,1.528301886792453
Nigeria,Gombe,none,Sweet Potatoes,2005,2005,6700.0,39760.0,5.934328358208956
Nigeria,Gombe,none,Sweet Potatoes,2006,2006,7040.0,36600.0,5.198863636363637
Nigeria,Gombe,none,Sweet Potatoes,2007,2007,50390.0,40400.0,1.528301886792453
Nigeria,Gombe,none,Sweet Potatoes,2008,2008,50390.0,45000.0,1.528301886792453
Nigeria,Gombe,none,Sweet Potatoes,2009,2009,50390.0,50200.0,1.528301886792453
Nigeria,Gombe,none,Taro,1999,1999,2730.0,22000.0,8.058608058608058
Nigeria,Gombe,none,Taro,2000,2000,2680.0,22000.0,8.208955223880597
Nigeria,Gombe,none,Taro,2001,2001,2600.0,22000.0,8.461538461538462
Nigeria,Gombe,none,Taro,2002,2002,2620.0,22000.0,8.396946564885496
Nigeria,Gombe,none,Taro,2003,2003,2640.0,22000.0,8.333333333333334
Nigeria,Gombe,none,Taro,2004,2004,2650.0,18330.0,6.916981132075471
Nigeria,Gombe,none,Taro,2005,2005,2650.0,18270.0,6.8943396226415095
Nigeria,Gombe,none,Taro,2006,2006,2660.0,18450.0,6.93609022556391
Nigeria,Gombe,none,Taro,2007,2007,2660.0,17800.0,6.69172932330827
Nigeria,Gombe,none,Taro,2009,2009,3100.0,20240.0,6.529032258064516
Nigeria,Gombe,none,Taro,2010,2010,50390.0,20300.0,1.528301886792453
Nigeria,Gombe,none,Taro,2011,2011,50390.0,20311.0,1.528301886792453
Nigeria,Gombe,none,Taro,2012,2012,50390.0,20367.0,1.528301886792453
Nigeria,Gombe,none,Tomato,2010,2010,4960.0,73600.0,14.838709677419354
Nigeria,Gombe,none,Tomato,2011,2011,4990.0,73600.0,14.749498997995993
Nigeria,Gombe,none,Tomato,2012,2012,5600.0,73600.0,13.142857142857142
Nigeria,Gombe,none,Tomato,2014,2014,26900.0,375300.0,13.951672862453533
Nigeria,Gombe,none,Tomato,2015,2015,27390.0,379650.0,13.860898138006572
Nigeria,Gombe,none,Tomato,2016,2016,30570.0,176650.0,5.778541053320248
Nigeria,Gombe,none,Tomato,2017,2017,32620.0,188810.0,5.788166768853465
Nigeria,Gombe,none,Tomato,2018,2018,29940.0,213100.0,7.1175684702738815
Nigeria,Gombe,none,Tomato,2019,2019,27480.0,240510.0,8.752183406113538
Nigeria,Gombe,none,Tomato,2020,2020,25180.0,272080.0,10.805401111993646
Nigeria,Gombe,none,Tomato,2021,2021,25290.0,281600.0,11.134835903519178
Nigeria,Gombe,none,Tomato,2022,2022,16064.72,331241.1,20.61916423068687
Nigeria,Gombe,none,Tomato,2023,2023,16316.93,339858.64,20.828589691810897
Nigeria,Imo,none,Banana,2019,2019,30000.0,280500.0,9.35
Nigeria,Imo,none,Banana,2020,2020,40550.0,355500.0,8.766954377311961
Nigeria,Imo,none,Banana,2021,2021,42170.0,412380.0,9.778989803177614
Nigeria,Imo,none,Cassava,1999,1999,166100.0,2255100.0,13.576760987357014
Nigeria,Imo,none,Cassava,2000,2000,155000.0,2052600.0,13.24258064516129
Nigeria,Imo,none,Cassava,2001,2001,158000.0,2052000.0,12.9873417721519
Nigeria,Imo,none,Cassava,2002,2002,162000.0,2251000.0,13.895061728395062
Nigeria,Imo,none,Cassava,2003,2003,166050.0,2284800.0,13.75971093044264
Nigeria,Imo,none,Cassava,2004,2004,166370.0,2332400.0,14.019354450922645
Nigeria,Imo,none,Cassava,2005,2005,161100.0,2611500.0,16.210428305400374
Nigeria,Imo,none,Cassava,2006,2006,185500.0,2759100.0,14.873854447439353
Nigeria,Imo,none,Cassava,2007,2007,219510.0,3290500.0,14.990205457610132
Nigeria,Imo,none,Cassava,2008,2008,233000.0,3086500.0,13.246781115879829
Nigeria,Imo,none,Cassava,2009,2009,238500.0,3563670.0,14.942012578616351
Nigeria,Imo,none,Cassava,2010,2010,239640.0,3624540.0,15.124937406109163
Nigeria,Imo,none,Cassava,2011,2011,240440.0,3626333.0,15.082070370986523
Nigeria,Imo,none,Cassava,2012,2012,241030.0,3626383.0,15.045359498817575
Nigeria,Imo,none,Cassava,2013,2013,241300.0,3696400.0,15.318690426854538
Nigeria,Imo,none,Cassava,2014,2014,287300.0,3391100.0,11.803341454925166
Nigeria,Imo,none,Cassava,2015,2015,290300.0,3601100.0,12.404753703065794
Nigeria,Imo,none,Cassava,2016,2016,306130.0,3256220.0,10.636722960833632
Nigeria,Imo,none,Cassava,2017,2017,322500.0,3357820.0,10.41184496124031
Nigeria,Imo,none,Cassava,2018,2018,327170.0,3506170.0,10.716661063055904
Nigeria,Imo,none,Cassava,2019,2019,326290.0,3436420.0,10.531796867816972
Nigeria,Imo,none,Cassava,2020,2020,325390.0,3368060.0,10.350840529825748
Nigeria,Imo,none,Cassava,2021,2021,329520.0,3435080.0,10.424496236950716
Nigeria,Imo,none,Cassava,2022,2022,309901.26,3687542.64,11.899088890442073
Nigeria,Imo,none,Cassava,2023,2023,315014.64,3771928.0,11.973818105723591
Nigeria,Imo,none,Cowpea,1999,1999,7000.0,1000.0,0.1428571428571428
Nigeria,Imo,none,Cowpea,2000,2000,7000.0,1000.0,0.1428571428571428
Nigeria,Imo,none,Cowpea,2001,2001,7000.0,1000.0,0.1428571428571428
Nigeria,Imo,none,Cowpea,2002,2002,6000.0,1000.0,0.1666666666666666
Nigeria,Imo,none,Cowpea,2003,2003,6000.0,1000.0,0.1666666666666666
Nigeria,Imo,none,Cowpea,2004,2004,6000.0,1000.0,0.1666666666666666
Nigeria,Imo,none,Cowpea,2005,2005,7000.0,1000.0,0.1428571428571428
Nigeria,Imo,none,Cowpea,2006,2006,7000.0,1000.0,0.1428571428571428
Nigeria,Imo,none,Cowpea,2007,2007,7000.0,1000.0,0.1428571428571428
Nigeria,Imo,none,Cowpea,2009,2009,550.0,83080.0,1.528301886792453
Nigeria,Imo,none,Cowpea,2011,2011,14014.0,83080.0,1.528301886792453
Nigeria,Imo,none,Cowpea,2012,2012,14035.0,83080.0,1.528301886792453
Nigeria,Imo,none,Cowpea,2013,2013,14051.0,6789.0,0.4831684577610134
Nigeria,Imo,none,Cowpea,2014,2014,89200.0,45000.0,0.5044843049327354
Nigeria,Imo,none,Cowpea,2015,2015,89200.0,48130.0,0.5395739910313901
Nigeria,Imo,none,Cowpea,2016,2016,82550.0,73170.0,0.8863718958207147
Nigeria,Imo,none,Cowpea,2017,2017,97070.0,65720.0,0.6770371896569486
Nigeria,Imo,none,Cowpea,2018,2018,91960.0,65720.0,0.7146585471944323
Nigeria,Imo,none,Cowpea,2019,2019,89260.0,65720.0,0.7362760475016805
Nigeria,Imo,none,Cowpea,2020,2020,89320.0,65920.0,0.7380206000895656
Nigeria,Imo,none,Cowpea,2021,2021,97560.0,68370.0,0.70079950799508
Nigeria,Imo,none,Cowpea,2022,2022,96219.48,55553.26,0.5773598028174752
Nigeria,Imo,none,Cowpea,2023,2023,97003.67,59126.67,0.6095302373611226
Nigeria,Imo,none,Groundnuts (In Shell),1999,1999,170.0,100.0,0.5882352941176471
Nigeria,Imo,none,Groundnuts (In Shell),2000,2000,170.0,100.0,0.5882352941176471
Nigeria,Imo,none,Groundnuts (In Shell),2001,2001,150.0,100.0,0.6666666666666666
Nigeria,Imo,none,Groundnuts (In Shell),2002,2002,130.0,100.0,0.7692307692307693
Nigeria,Imo,none,Groundnuts (In Shell),2003,2003,130.0,100.0,0.7692307692307693
Nigeria,Imo,none,Groundnuts (In Shell),2004,2004,130.0,100.0,0.7692307692307693
Nigeria,Imo,none,Groundnuts (In Shell),2005,2005,110.0,100.0,0.9090909090909092
Nigeria,Imo,none,Groundnuts (In Shell),2006,2006,120.0,100.0,0.8333333333333334
Nigeria,Imo,none,Groundnuts (In Shell),2007,2007,140.0,100.0,0.7142857142857143
Nigeria,Imo,none,Groundnuts (In Shell),2008,2008,130.0,70.0,0.5384615384615384
Nigeria,Imo,none,Groundnuts (In Shell),2009,2009,170.0,90.0,0.5294117647058824
Nigeria,Imo,none,Groundnuts (In Shell),2010,2010,50390.0,80.0,1.528301886792453
Nigeria,Imo,none,Groundnuts (In Shell),2011,2011,50390.0,80.0,1.528301886792453
Nigeria,Imo,none,Groundnuts (In Shell),2012,2012,50390.0,80.0,1.528301886792453
Nigeria,Imo,none,Groundnuts (In Shell),2013,2013,50390.0,200.0,1.528301886792453
Nigeria,Imo,none,Groundnuts (In Shell),2014,2014,200.0,200.0,1.0
Nigeria,Imo,none,Groundnuts (In Shell),2015,2015,200.0,230.0,1.15
Nigeria,Imo,none,Groundnuts (In Shell),2016,2016,5930.0,7200.0,1.2141652613827991
Nigeria,Imo,none,Groundnuts (In Shell),2017,2017,6310.0,7520.0,1.19175911251981
Nigeria,Imo,none,Groundnuts (In Shell),2018,2018,7140.0,8080.0,1.1316526610644255
Nigeria,Imo,none,Groundnuts (In Shell),2019,2019,8070.0,7890.0,0.9776951672862454
Nigeria,Imo,none,Groundnuts (In Shell),2020,2020,9130.0,7700.0,0.8433734939759037
Nigeria,Imo,none,Groundnuts (In Shell),2021,2021,9310.0,7980.0,0.8571428571428571
Nigeria,Imo,none,Groundnuts (In Shell),2022,2022,10734.29,8623.54,0.8033637995619646
Nigeria,Imo,none,Groundnuts (In Shell),2023,2023,10863.1,9074.93,0.8353904502398026
Nigeria,Imo,none,Maize,1999,1999,65540.0,142500.0,2.17424473603906
Nigeria,Imo,none,Maize,2000,2000,65540.0,140400.0,2.142203234665853
Nigeria,Imo,none,Maize,2001,2001,65100.0,150200.0,2.307219662058372
